Date,ZEEL.NS,YESBANK.NS,ITC.NS,TATASTEEL.NS,TCS.NS,SBIN.NS,COALINDIA.NS,SUNPHARMA.NS,WIPRO.NS,VEDL.NS,ONGC.NS,IOC.NS,TECHM.NS,AXISBANK.NS,CIPLA.NS,ADANIPORTS.NS,ICICIBANK.NS,RELIANCE.NS,TATAMOTORS.NS,HCLTECH.NS,HINDUNILVR.NS,DRREDDY.NS,BAJAJ-AUTO.NS,MARUTI.NS,POWERGRID.NS,NTPC.NS,ULTRACEMCO.NS,LT.NS,INFY.NS,GRASIM.NS,GAIL.NS,HINDALCO.NS,BHARTIARTL.NS,NESTLEIND.NS,EICHERMOT.NS,BPCL.NS,BRITANNIA.NS,HDFC.NS,ASIANPAINT.NS,JSWSTEEL.NS,M&M.NS,TITAN.NS,UPL.NS,HDFCBANK.NS,HEROMOTOCO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,KOTAKBANK.NS,INFRATEL.NS,INDUSINDBK.NS
2015-01-01,364.1536560058594,129.21214294433594,219.21417236328125,343.1918640136719,1100.6640625,303.32232666015625,276.89486694335943,799.5040893554688,185.66421508789062,157.49131774902344,187.50747680664062,52.88827514648438,584.2402954101562,488.99609375,615.6923828125,310.87615966796875,296.2450256347656,413.7955017089844,492.9603576660156,332.8349304199219,700.6954345703125,3054.286376953125,2110.2333984375,3164.0126953125,117.4034423828125,99.5389175415039,2627.023193359375,907.746337890625,368.0666809082031,483.7316589355469,89.74739837646484,152.7589569091797,321.3219299316406,5869.205078125,14748.978515625,152.3067169189453,864.1402587890625,762.8637084960938,718.5621948242188,82.91246795654297,573.0447998046875,368.0695495605469,213.1923370361328,445.6520080566406,2622.640380859375,1281.914306640625,323.1322021484375,626.96875,278.2139892578125,788.1445922851562
2015-01-02,367.2870178222656,132.49868774414062,219.9001922607422,348.538330078125,1115.313232421875,304.5298156738281,278.13348388671875,803.4421997070312,187.3115692138672,159.68223571777344,190.3139495849609,52.59746932983398,587.09912109375,499.9318542480469,617.406982421875,310.68157958984375,304.6540222167969,412.7002868652344,506.16400146484375,332.51336669921875,698.3858642578125,3064.656005859375,2109.88916015625,3181.86572265625,118.81639862060548,100.90150451660156,2705.5625,926.8892211914062,375.2997131347656,496.9815673828125,90.15331268310548,154.34971618652344,323.22552490234375,5881.79248046875,14574.7431640625,150.02491760253906,886.3395385742188,762.8637084960938,743.4046630859375,83.16527557373047,567.3006591796875,370.97686767578125,219.8390045166016,451.8542785644531,2616.475341796875,1271.0042724609375,317.96624755859375,633.4197387695312,276.49209594726557,791.9300537109375
2015-01-05,366.3711242675781,132.78300476074222,220.7662506103516,353.58642578125,1098.3638916015623,302.11480712890625,277.04061889648443,803.9283447265625,187.6476593017578,157.8864288330078,192.46641540527344,53.163368225097656,577.3047485351562,503.0910034179688,620.1993408203125,315.0107421875,305.2839050292969,408.1797180175781,518.03125,326.92059326171875,702.404541015625,2995.2080078125,2117.591552734375,3265.399658203125,118.9448471069336,100.62228393554688,2711.087890625,939.7810668945312,372.0746765136719,498.8509826660156,90.43738555908205,151.2164306640625,316.0538024902344,5884.94970703125,14640.9375,150.31617736816406,886.9528198242188,762.8637084960938,743.3567504882812,82.96693420410156,564.4285888671875,373.9811706542969,215.7517852783203,448.0393371582031,2634.46435546875,1254.11572265625,317.1352844238281,630.8790893554688,280.75592041015625,795.0359497070312
2015-01-06,354.705078125,129.06159973144528,215.09439086914062,336.4461669921875,1057.875244140625,289.7017822265625,276.82208251953125,786.230712890625,183.2612762451172,150.1645050048828,181.5666961669922,52.57389450073242,571.111328125,485.1078796386719,601.9264526367188,313.1137390136719,292.3341979980469,389.6546936035156,495.878173828125,318.1900634765625,715.7080078125,2916.389404296875,2101.06884765625,3215.629638671875,116.29020690917969,97.2682113647461,2635.015380859375,908.434814453125,364.3009948730469,479.8286437988281,87.57801055908203,147.8903350830078,313.57452392578125,5803.107421875,14259.6103515625,148.8026580810547,887.9200439453125,762.8637084960938,725.6121215820312,79.94103240966797,561.2786254882811,361.1888732910156,205.2978057861328,441.0646667480469,2545.786865234375,1225.121826171875,316.31353759765625,623.3571166992188,280.05899047851557,774.9442138671875
2015-01-07,351.76446533203125,126.66989135742188,211.0937042236328,329.99713134765625,1045.3792724609377,289.9432678222656,272.99703979492193,787.4463500976562,181.8666534423828,150.12857055664062,184.2374420166016,52.6682014465332,568.4434204101562,484.71905517578125,599.5750122070312,312.3840637207031,284.4302673339844,398.1365966796875,488.41119384765625,310.62933349609375,740.8368530273438,2891.321533203125,2105.9736328125,3255.881103515625,117.96006774902344,99.60935974121094,2624.605712890625,906.260498046875,366.0444030761719,485.8643798828125,85.34730529785156,143.55197143554688,314.32672119140625,5827.4013671875,14456.7490234375,150.15272521972656,941.6368408203124,762.8637084960938,740.1915893554688,78.70812225341797,567.069091796875,363.0301818847656,201.6159210205078,442.3519287109375,2511.7099609375,1224.07568359375,322.7536315917969,633.3948364257812,280.9608764648437,768.68359375
2015-01-08,351.4270324707031,128.64349365234378,216.37779235839844,335.13067626953125,1056.664306640625,294.48345947265625,276.457763671875,796.1978759765625,183.1770477294922,151.2060546875,186.28121948242188,53.99649047851562,577.9568481445312,487.9268798828125,605.6986083984375,325.468994140625,292.1668395996094,392.4276428222656,506.3619079589844,317.8171691894531,754.833251953125,2917.102783203125,2108.7275390625,3291.63427734375,118.4738540649414,101.2863998413086,2691.107666015625,912.031494140625,367.8891906738281,486.9234008789063,87.34440612792969,147.07089233398438,319.77227783203125,5852.94775390625,14373.4482421875,157.7545623779297,929.1099853515624,762.8637084960938,786.85498046875,79.50543212890625,573.2996215820312,361.3826599121094,207.70089721679688,451.6436462402344,2520.113037109375,1285.1026611328125,322.2042541503906,667.8417358398438,282.10888671875,775.2354125976562
2015-01-09,347.8597106933594,127.75701904296876,213.0935821533203,339.11895751953125,1086.28271484375,292.88958740234375,273.25201416015625,807.1373291015625,186.03436279296875,149.26661682128906,191.2949523925781,53.71354293823242,603.5606689453125,481.1224365234375,619.5624389648438,322.1612854003906,287.4577331542969,400.9328308105469,516.5477905273439,320.14788818359375,798.7623291015625,3009.85888671875,2044.5726318359373,3284.720458984375,118.55947875976562,98.00191497802734,2692.982421875,906.1156005859376,386.7175598144531,484.0225830078125,88.26725006103516,149.43289184570312,315.0354919433594,5932.7451171875,14242.98828125,158.1617431640625,917.83349609375,762.8637084960938,779.3256225585938,78.79368591308594,573.5774536132812,361.3826599121094,207.4200592041016,456.6991271972656,2527.079833984375,1274.541015625,318.5479736328125,677.9541015625,281.2479248046875,778.4383544921875
2015-01-12,347.95611572265625,130.09858703613278,213.6614227294922,336.6581115722656,1085.15869140625,296.6569519042969,260.72055053710943,812.2423706054688,186.8912048339844,148.1531982421875,189.49644470214844,53.367713928222656,620.1445922851562,487.5379943847656,617.9947509765625,319.53460693359375,291.40924072265625,396.2724609375,516.5477905273439,326.3620910644531,828.3256225585938,3051.1943359375,2008.5579833984373,3279.70068359375,116.88964080810548,97.82749938964844,2664.319091796875,926.617431640625,394.45404052734375,488.4303283691406,87.24346923828125,145.67295837402344,308.9698486328125,6003.71923828125,14357.986328125,157.47518920898438,911.558349609375,762.8637084960938,774.7694702148438,77.84081268310547,571.168701171875,365.1622619628906,206.3275451660156,452.6734924316406,2480.5458984375,1263.0830078125,317.4538269042969,682.9605102539062,280.83795166015625,805.0819091796875
2015-01-13,348.77569580078125,130.75088500976562,215.0048370361328,332.20318603515625,1080.0562744140623,294.7249755859375,263.16128540039057,810.1030883789062,189.3954315185547,146.96800231933594,185.2724151611328,53.469886779785156,621.7435302734375,490.4056091308594,623.5306396484375,314.2325134277344,286.65850830078125,392.9402770996094,513.7299194335939,328.02923583984375,817.1932983398438,3066.51123046875,2000.038330078125,3284.767822265625,116.33301544189452,97.09380340576172,2780.94482421875,917.739013671875,389.4116516113281,504.1829528808594,86.81737518310547,146.2513885498047,306.6236572265625,6237.7265625,14301.4541015625,155.8799591064453,912.2188720703124,762.8637084960938,799.8038940429688,77.27685546875,578.48779296875,360.7043151855469,215.1582794189453,450.9415283203125,2443.428466796875,1281.7647705078125,321.59027099609375,693.8948364257812,279.36196899414057,801.2479858398438
2015-01-14,347.04022216796875,131.57878112792972,207.66087341308597,319.7726135253906,1090.4508056640623,294.3385925292969,264.61843872070307,797.996826171875,185.5127258300781,135.11572265625,187.50747680664062,52.77038192749024,628.6005859375,485.64251708984375,618.6316528320312,322.2585754394531,283.2953796386719,389.1187744140625,514.6195678710939,327.034912109375,853.6854248046875,3052.14599609375,2033.9014892578125,3329.99169921875,116.5042724609375,96.25527954101562,2870.0908203125,916.8331909179688,396.8214721679688,507.0903015136719,86.48284149169922,137.04441833496094,306.1809997558594,6300.15576171875,14334.599609375,151.72422790527344,918.1873779296876,762.8637084960938,808.2445068359375,75.3166275024414,572.9984741210938,360.1228332519531,223.552734375,451.1990051269531,2451.74755859375,1249.6322021484375,348.4540710449219,693.0231323242188,278.13201904296875,792.6580200195312
