Date,ZEEL.NS,YESBANK.NS,ITC.NS,TATASTEEL.NS,TCS.NS,SBIN.NS,COALINDIA.NS,SUNPHARMA.NS,WIPRO.NS,VEDL.NS,ONGC.NS,IOC.NS,TECHM.NS,AXISBANK.NS,CIPLA.NS,ADANIPORTS.NS,ICICIBANK.NS,RELIANCE.NS,TATAMOTORS.NS,HCLTECH.NS,HINDUNILVR.NS,DRREDDY.NS,BAJAJ-AUTO.NS,MARUTI.NS,POWERGRID.NS,NTPC.NS,ULTRACEMCO.NS,LT.NS,INFY.NS,GRASIM.NS,GAIL.NS,HINDALCO.NS,BHARTIARTL.NS,NESTLEIND.NS,EICHERMOT.NS,BPCL.NS,BRITANNIA.NS,HDFC.NS,ASIANPAINT.NS,JSWSTEEL.NS,M&M.NS,TITAN.NS,UPL.NS,HDFCBANK.NS,HEROMOTOCO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,KOTAKBANK.NS,INFRATEL.NS,INDUSINDBK.NS
2015-01-01,377.70001220703125,154.50999450683594,244.7669982910156,385.3340148925781,1272.780029296875,314.0,380.0499877929688,822.2000122070312,207.1499938964844,219.25,229.36700439453125,84.11250305175781,648.6380004882812,503.0499877929688,628.4000244140625,319.54998779296875,320.27301025390625,443.95001220703125,493.1600036621094,401.70001220703125,758.4500122070312,3210.5,2452.14990234375,3340.75,137.10000610351562,118.70800018310548,2662.5,1001.969970703125,493.6000061035156,527.10400390625,124.4810028076172,158.4499969482422,333.2070007324219,6317.9501953125,15262.2998046875,218.06700134277344,915.75,818.2000122070312,749.1500244140625,106.58999633789062,618.5250244140625,379.7999877929688,227.7330017089844,476.0249938964844,3105.39990234375,1286.5999755859375,349.9700012207031,629.2999877929688,339.29998779296875,812.0
2015-01-02,380.95001220703125,158.44000244140625,245.5330047607422,391.3370056152344,1289.719970703125,315.25,381.75,826.25,208.98800659179688,222.3000030517578,232.8000030517578,83.6500015258789,651.81201171875,514.2999877929689,630.1500244140625,319.3500061035156,329.364013671875,442.7749938964844,506.3689880371094,401.31201171875,755.9500122070312,3221.39990234375,2451.75,3359.60009765625,138.75,120.33300018310548,2742.10009765625,1023.0999755859376,503.2999877929688,541.5419921875,125.04399871826172,160.10000610351562,335.1809997558594,6331.5,15082.0,214.8000030517578,939.2750244140624,818.2000122070312,775.0499877929688,106.91500091552734,612.3250122070312,382.7999877929688,234.8329925537109,482.6499938964844,3098.10009765625,1275.6500244140625,344.375,635.7750244140625,337.20001220703125,815.9000244140625
2015-01-05,380.0,158.77999877929688,246.5,397.0050048828125,1270.1199951171875,312.75,380.25,826.75,209.36300659179688,219.8000030517578,235.43299865722656,84.55000305175781,640.93798828125,517.5499877929689,633.0,323.79998779296875,330.0450134277344,437.9249877929688,518.2410278320311,394.56201171875,760.2999877929688,3148.39990234375,2460.699951171875,3447.800048828125,138.89999389648438,120.0,2747.699951171875,1037.3299560546877,498.9750061035156,543.5789794921875,125.43800354003906,156.85000610351562,327.7439880371094,6334.89990234375,15150.5,215.2169952392578,939.9249877929688,818.2000122070312,775.0,106.66000366210938,609.2249755859375,385.8999938964844,230.4669952392578,478.57501220703125,3119.39990234375,1258.699951171875,343.4750061035156,633.2249755859375,342.3999938964844,819.0999755859375
2015-01-06,367.8999938964844,154.3300018310547,240.16700744628903,377.760009765625,1223.300048828125,299.8999938964844,379.95001220703125,808.5499877929688,204.468994140625,209.0500030517578,222.1000061035156,83.61250305175781,634.06201171875,499.0499877929688,614.3499755859375,321.8500061035156,316.0450134277344,418.0499877929688,496.0790100097656,384.0249938964844,774.7000122070312,3065.550048828125,2441.5,3395.25,135.80000305175778,116.0,2670.60009765625,1002.72998046875,488.5499877929688,522.8510131835939,121.47200012207031,153.39999389648438,325.1730041503906,6246.7998046875,14755.900390625,213.0500030517578,940.9500122070312,818.2000122070312,756.5,102.7699966430664,605.8250122070312,372.70001220703125,219.3000030517578,471.125,3014.39990234375,1229.5999755859375,342.5849914550781,625.6749877929688,341.54998779296875,798.4000244140625
2015-01-07,364.8500061035156,151.47000122070312,235.6999969482422,370.5190124511719,1208.8499755859375,300.1499938964844,374.70001220703125,809.7999877929688,202.9129943847656,209.0,225.36700439453125,83.76249694824219,631.0999755859375,498.6499938964844,611.9500122070312,321.1000061035156,307.5,427.1499938964844,488.6090087890625,374.8999938964844,801.9000244140625,3039.199951171875,2447.199951171875,3437.75,137.75,118.79199981689452,2660.050048828125,1000.3300170898438,490.88800048828125,529.427978515625,118.37799835205078,148.89999389648438,325.9530029296875,6272.9501953125,14959.900390625,214.9830017089844,997.875,818.2000122070312,771.7000122070312,101.18499755859376,612.0750122070312,374.6000061035156,215.36700439453125,472.5,2974.050048828125,1228.550048828125,349.55999755859375,635.75,342.6499938964844,791.9500122070312
2015-01-08,364.5,153.8300018310547,241.6000061035156,376.2829895019531,1221.9000244140625,304.8500061035156,379.45001220703125,818.7999877929688,204.375,210.5,227.86700439453125,85.875,641.6619873046875,501.95001220703125,618.2000122070312,334.54998779296875,315.864013671875,421.0249938964844,506.5669860839844,383.57501220703125,817.0499877929688,3066.300048828125,2450.39990234375,3475.5,138.35000610351562,120.79199981689452,2727.449951171875,1006.7000122070312,493.3619995117188,530.5819702148439,121.14800262451172,152.5500030517578,331.6000061035156,6300.4501953125,14873.7001953125,225.86700439453125,984.5999755859376,818.2000122070312,820.3499755859375,102.20999908447266,618.7999877929688,372.8999938964844,221.86700439453125,482.4249877929688,2984.0,1289.800048828125,348.9649963378906,670.3250122070312,344.04998779296875,798.7000122070312
2015-01-09,360.7999877929688,152.77000427246094,237.93299865722656,380.760986328125,1256.1500244140625,303.20001220703125,375.0499877929688,830.0499877929688,207.56300354003903,207.8000030517578,234.0,85.42500305175781,670.0880126953125,494.95001220703125,632.3499755859375,331.1499938964844,310.77301025390625,430.1499938964844,516.7570190429689,386.38800048828125,864.5999755859375,3163.800048828125,2375.85009765625,3468.199951171875,138.44999694824222,116.875,2729.35009765625,1000.1699829101562,518.6119995117189,527.4210205078125,122.4280014038086,155.0,326.68798828125,6386.35009765625,14738.7001953125,226.4499969482422,972.6500244140624,818.2000122070312,812.5,101.29499816894531,619.0999755859375,372.8999938964844,221.56700134277344,487.82501220703125,2992.25,1279.199951171875,345.0050048828125,680.4749755859375,343.0,802.0
2015-01-12,360.8999938964844,155.57000732421875,238.56700134277344,377.99798583984375,1254.8499755859375,307.1000061035156,357.8500061035156,835.2999877929688,208.5189971923828,206.25,231.8000030517578,84.875,688.5,501.5499877929688,630.75,328.45001220703125,315.0450134277344,425.1499938964844,516.7570190429689,393.88800048828125,896.5999755859375,3207.25,2334.0,3462.89990234375,136.5,116.66699981689452,2700.300048828125,1022.7999877929688,528.9869995117189,532.2239990234375,121.00800323486328,151.10000610351562,320.39801025390625,6462.75,14857.7001953125,225.4669952392578,966.0,818.2000122070312,807.75,100.06999969482422,616.5,376.7999877929688,220.3999938964844,483.5249938964844,2937.14990234375,1267.699951171875,343.82000732421875,685.5,342.5,829.4500122070312
2015-01-13,361.75,156.35000610351562,240.06700134277344,372.9960021972656,1248.949951171875,305.1000061035156,361.20001220703125,833.0999755859375,211.31300354003903,204.6000061035156,226.63299560546875,85.0374984741211,690.2750244140625,504.5,636.4000244140625,323.0,309.90899658203125,421.57501220703125,513.93798828125,395.8999938964844,884.5499877929688,3223.35009765625,2324.10009765625,3468.25,135.85000610351562,115.79199981689452,2818.5,1013.0,522.2249755859375,549.3889770507811,120.41699981689452,151.6999969482422,317.9649963378906,6714.64990234375,14799.2001953125,223.18299865722656,966.7000122070312,818.2000122070312,833.8499755859375,99.34500122070312,624.4000244140625,372.20001220703125,229.8329925537109,481.6749877929688,2893.199951171875,1286.449951171875,348.29998779296875,696.4749755859375,340.70001220703125,825.5
2015-01-14,359.95001220703125,157.33999633789062,231.86700439453125,359.03900146484375,1260.969970703125,304.70001220703125,363.20001220703125,820.6500244140625,206.9810028076172,188.1000061035156,229.36700439453125,83.92500305175781,697.8880004882812,499.6000061035156,631.4000244140625,331.25,306.27301025390625,417.4750061035156,514.8280029296875,394.70001220703125,924.0499877929688,3208.25,2363.449951171875,3516.0,136.05000305175778,114.79199981689452,2908.85009765625,1012.0,532.1619873046875,552.5570068359375,119.9530029296875,142.14999389648438,317.5060119628906,6781.85009765625,14833.5,217.2330017089844,973.0250244140624,818.2000122070312,842.6500244140625,96.8249969482422,618.4749755859375,371.6000061035156,238.8000030517578,481.95001220703125,2903.050048828125,1254.199951171875,377.3949890136719,695.5999755859375,339.20001220703125,816.6500244140625
