Date,High,Low,Open,Close,Volume,Adj Close
2015-01-01,15360.7001953125,15011.0,15011.0,15262.2998046875,29115.0,14748.978515625
2015-01-02,15450.0,15013.0,15450.0,15082.0,39973.0,14574.7431640625
2015-01-05,15246.0,15020.0,15020.0,15150.5,35376.0,14640.9375
2015-01-06,15015.0,14640.0,15000.0,14755.900390625,48118.0,14259.6103515625
2015-01-07,14999.7001953125,14715.7001953125,14760.0,14959.900390625,31815.0,14456.7490234375
2015-01-08,15100.0,14811.0,14963.0,14873.7001953125,29487.0,14373.4482421875
2015-01-09,14980.0,14550.0,14925.5,14738.7001953125,38742.0,14242.98828125
2015-01-12,15145.0,14600.2001953125,14652.0,14857.7001953125,65723.0,14357.986328125
2015-01-13,14947.2001953125,14690.0,14900.0,14799.2001953125,14432.0,14301.4541015625
2015-01-14,14946.0,14720.099609375,14765.0,14833.5,15794.0,14334.599609375
2015-01-15,15269.0,14845.0,14990.0,15127.2001953125,46169.0,14618.421875
2015-01-16,15385.0,15011.0,15120.0,15349.7001953125,32984.0,14833.439453125
2015-01-19,15590.900390625,15360.0,15380.0,15474.599609375,38266.0,14954.13671875
2015-01-20,15581.7998046875,15402.0,15476.0,15490.7001953125,36741.0,14969.697265625
2015-01-21,15550.0,15240.0,15511.0,15372.2998046875,26060.0,14855.2783203125
2015-01-22,15411.2001953125,15241.2998046875,15301.0,15315.0,14085.0,14799.9052734375
2015-01-23,15420.099609375,15113.0,15372.0,15146.0,104097.0,14636.5908203125
2015-01-27,16133.0,15094.2001953125,15190.0,16089.2001953125,134065.0,15548.0673828125
2015-01-28,16491.80078125,16000.0,16167.0,16340.2001953125,85026.0,15790.6240234375
2015-01-29,16650.19921875,16301.0,16454.0,16478.80078125,61534.0,15924.564453125
2015-01-30,16640.0,16020.0,16501.0,16275.900390625,37457.0,15728.486328125
2015-02-02,16895.0,16377.7998046875,16397.0,16561.80078125,50836.0,16004.771484375
2015-02-03,16713.900390625,16255.0,16495.0,16323.599609375,31021.0,15774.5830078125
2015-02-04,16399.900390625,15792.400390625,16375.0,15919.5,27280.0,15384.07421875
2015-02-05,16082.7001953125,15760.5,15920.0,15837.5,29185.0,15304.8310546875
2015-02-06,15980.0,15502.0,15898.0,15587.7998046875,21560.0,15063.5302734375
2015-02-09,15580.0,15067.599609375,15580.0,15115.5,26596.0,14607.1162109375
2015-02-10,15530.0,14755.0,15150.0,15133.2001953125,52892.0,14624.2197265625
2015-02-11,16200.0,15222.0,15330.0,16141.2998046875,39868.0,15598.4140625
2015-02-12,16618.80078125,16073.7998046875,16261.0,16417.900390625,42647.0,15865.7119140625
2015-02-13,16872.0,15402.0,16587.0,16267.400390625,74178.0,15720.2724609375
2015-02-16,16788.0,15975.2001953125,16621.0,16051.099609375,71003.0,15511.248046875
2015-02-18,17047.69921875,16300.0,16400.0,16947.30078125,92962.0,16377.306640625
2015-02-19,17200.0,16500.0,17149.0,16640.400390625,49229.0,16080.728515625
2015-02-20,16685.0,16301.2998046875,16685.0,16362.099609375,30521.0,15811.787109375
2015-02-23,16417.80078125,15925.0,16389.0,15981.900390625,33201.0,15444.375
2015-02-24,16050.0,15699.0,16000.0,15842.2001953125,39233.0,15309.375
2015-02-25,16020.0,15520.0,15928.0,15596.400390625,43878.0,15071.841796875
2015-02-26,15662.900390625,15051.099609375,15600.0,15205.2998046875,55784.0,14693.8955078125
2015-02-27,15850.0,15294.0,15294.0,15806.400390625,91179.0,15274.7783203125
2015-03-02,16700.0,16174.0,16550.0,16426.099609375,100476.0,15873.634765625
2015-03-03,16349.5,15686.2001953125,16349.5,15908.0,117776.0,15372.9599609375
2015-03-04,16260.0,15300.0,15400.0,16048.0,245643.0,15508.2529296875
2015-03-05,16188.0,15860.0,16100.0,16001.099609375,43986.0,15462.9296875
2015-03-09,15930.599609375,15650.0,15875.0,15699.7998046875,51608.0,15171.7646484375
2015-03-10,16047.400390625,15699.7998046875,15700.0,15947.7998046875,81482.0,15411.421875
2015-03-11,16199.0,15900.0,16020.0,16053.7998046875,51319.0,15562.6484375
2015-03-12,16377.2998046875,16060.0,16140.0,16303.7998046875,48569.0,15805.0
