Date,High,Low,Open,Close,Volume,Adj Close
2015-01-01,340.5,329.8500061035156,333.5,339.29998779296875,103654.0,278.2139892578125
2015-01-02,340.6000061035156,334.95001220703125,335.6000061035156,337.20001220703125,371430.0,276.4920959472656
2015-01-05,347.6499938964844,332.5,332.5,342.3999938964844,662811.0,280.75592041015625
2015-01-06,351.6000061035156,338.29998779296875,342.0,341.54998779296875,1267514.0,280.0589904785156
2015-01-07,347.29998779296875,341.6499938964844,342.0,342.6499938964844,701097.0,280.96087646484375
2015-01-08,346.0,343.04998779296875,343.3500061035156,344.04998779296875,1423694.0,282.10888671875
2015-01-09,350.0,339.5,350.0,343.0,1173328.0,281.2479248046875
2015-01-12,343.8500061035156,338.20001220703125,338.20001220703125,342.5,141701.0,280.83795166015625
2015-01-13,347.95001220703125,338.8999938964844,347.95001220703125,340.70001220703125,234783.0,279.3619689941406
2015-01-14,342.0,332.20001220703125,340.1000061035156,339.20001220703125,853036.0,278.13201904296875
2015-01-15,346.6000061035156,335.3500061035156,335.3500061035156,340.1000061035156,978890.0,278.8699645996094
2015-01-16,345.0,337.0,345.0,340.0,73034.0,278.78802490234375
2015-01-19,343.0,335.20001220703125,335.20001220703125,342.1000061035156,529280.0,280.50994873046875
2015-01-20,361.25,340.25,340.25,353.79998779296875,1175942.0,290.1034851074219
2015-01-21,375.0,358.04998779296875,361.70001220703125,365.29998779296875,2008557.0,299.5330810546875
2015-01-22,364.75,352.20001220703125,352.20001220703125,360.70001220703125,1031616.0,295.76129150390625
2015-01-23,373.29998779296875,359.45001220703125,364.0,368.5,1165896.0,302.156982421875
2015-01-27,368.79998779296875,360.54998779296875,364.20001220703125,363.6499938964844,769937.0,298.18017578125
2015-01-28,381.79998779296875,362.25,364.8500061035156,379.8500061035156,1655581.0,311.463623046875
2015-01-29,379.8500061035156,368.6000061035156,379.8500061035156,373.6000061035156,291433.0,306.3388366699219
2015-01-30,386.95001220703125,340.1000061035156,380.04998779296875,361.8500061035156,2409411.0,296.7042541503906
2015-02-02,374.75,368.29998779296875,369.79998779296875,370.1000061035156,701024.0,303.4689636230469
2015-02-03,383.75,365.25,367.0,376.29998779296875,2359736.0,308.552734375
2015-02-04,385.0,371.0,382.3999938964844,377.54998779296875,3751978.0,309.5776672363281
2015-02-05,381.0,368.20001220703125,377.0,376.79998779296875,1146554.0,308.9627380371094
2015-02-06,381.0,374.79998779296875,379.3999938964844,378.25,1762202.0,310.1516418457031
2015-02-09,382.70001220703125,367.54998779296875,382.70001220703125,373.0,1285729.0,305.84686279296875
2015-02-10,373.0,354.3999938964844,373.0,369.79998779296875,990877.0,303.22296142578125
2015-02-11,369.79998779296875,356.20001220703125,366.25,360.95001220703125,1316570.0,295.9662780761719
2015-02-12,368.75,338.5,362.0,364.1000061035156,5133570.0,298.5491638183594
2015-02-13,367.0,353.0,367.0,358.8500061035156,1368567.0,294.244384765625
2015-02-16,373.0,359.20001220703125,360.8999938964844,370.25,1189914.0,303.5919189453125
2015-02-18,369.6499938964844,363.0,364.1000061035156,364.45001220703125,299416.0,298.836181640625
2015-02-19,375.70001220703125,366.5,375.70001220703125,368.25,890896.0,301.9519958496094
2015-02-20,371.79998779296875,357.20001220703125,371.79998779296875,361.1499938964844,1460682.0,296.1302490234375
2015-02-23,374.0,362.0,365.8999938964844,367.29998779296875,532741.0,301.17303466796875
2015-02-24,371.0,361.5,363.1000061035156,369.6499938964844,10050875.0,303.0999755859375
2015-02-25,374.70001220703125,368.04998779296875,369.0,372.29998779296875,594419.0,305.2728271484375
2015-02-26,371.0,347.1000061035156,358.29998779296875,366.5,26541531.0,300.51708984375
2015-02-27,377.0,362.1000061035156,364.0,367.6499938964844,2529428.0,301.46002197265625
2015-03-02,370.0,358.5,367.8500061035156,359.6499938964844,5874084.0,294.9002685546875
2015-03-03,365.0,355.6000061035156,359.0,358.70001220703125,2287198.0,294.1213073730469
2015-03-04,366.0,358.0,359.1000061035156,361.20001220703125,1417522.0,296.1712646484375
2015-03-05,366.95001220703125,357.6499938964844,357.6499938964844,363.8999938964844,2582823.0,298.3851623535156
2015-03-09,369.0,361.0,361.0,364.95001220703125,3572715.0,299.24615478515625
2015-03-10,376.8999938964844,366.54998779296875,370.04998779296875,369.95001220703125,3702919.0,303.345947265625
2015-03-11,386.0,365.25,365.25,377.6499938964844,2125133.0,309.6596984863281
2015-03-12,393.70001220703125,377.25,377.25,389.25,2822373.0,319.1712341308594
2015-03-13,392.8500061035156,384.8999938964844,388.04998779296875,387.8999938964844,6885531.0,318.0643310546875
2015-03-16,389.8500061035156,375.25,385.20001220703125,382.04998779296875,647451.0,313.26751708984375
2015-03-17,396.45001220703125,375.5,381.0,383.95001220703125,986793.0,314.825439453125
2015-03-18,389.79998779296875,371.3999938964844,387.5,380.04998779296875,714703.0,311.6275634765625
2015-03-19,387.8999938964844,378.54998779296875,379.0,384.75,1484289.0,315.4814453125
2015-03-20,389.0,371.5,386.0,385.3500061035156,2788169.0,315.9734191894531
2015-03-23,386.8999938964844,375.3500061035156,379.29998779296875,384.45001220703125,758862.0,315.2354736328125
2015-03-24,388.3999938964844,382.25,386.0,387.20001220703125,628989.0,317.4903869628906
2015-03-25,399.3500061035156,387.20001220703125,387.20001220703125,391.45001220703125,1151186.0,320.9752197265625
