Date,High,Low,Open,Close,Volume,Adj Close
2015-01-01,219.16700744628906,214.06700134277344,216.3000030517578,218.06700134277344,1446501.0,152.3067169189453
2015-01-02,218.63299560546875,214.14999389648438,216.9669952392578,214.8000030517578,3071145.0,150.02491760253906
2015-01-05,216.48300170898438,213.76699829101562,215.0,215.2169952392578,3283116.0,150.31617736816406
2015-01-06,218.43299865722656,210.0,217.4669952392578,213.0500030517578,6560505.0,148.8026580810547
2015-01-07,216.4499969482422,212.33299255371094,212.33299255371094,214.98300170898438,3928182.0,150.15272521972656
2015-01-08,227.3000030517578,216.33299255371094,216.33299255371094,225.86700439453125,8420097.0,157.7545623779297
2015-01-09,229.33299255371094,224.16700744628906,228.0,226.4499969482422,5039577.0,158.1617431640625
2015-01-12,228.33299255371094,224.10000610351562,228.33299255371094,225.4669952392578,1933722.0,157.47518920898438
2015-01-13,230.33299255371094,221.16700744628906,226.8000030517578,223.18299865722656,2986269.0,155.8799591064453
2015-01-14,225.31700134277344,216.3000030517578,225.31700134277344,217.23300170898438,3556137.0,151.72422790527344
2015-01-15,222.73300170898438,216.4499969482422,218.36700439453125,220.98300170898438,5904138.0,154.3433837890625
2015-01-16,224.3000030517578,218.5330047607422,221.08299255371094,219.76699829101562,3573624.0,153.49407958984375
2015-01-19,220.35000610351562,214.23300170898438,219.75,215.06700134277344,3308652.0,150.21141052246094
2015-01-20,218.0,214.41700744628906,215.41700744628906,215.88299560546875,2326635.0,150.7813262939453
2015-01-21,219.11700439453125,214.5330047607422,216.0,218.0500030517578,2767269.0,152.2948455810547
2015-01-22,220.0,214.98300170898438,218.33299255371094,219.01699829101562,2468169.0,152.9702606201172
2015-01-23,227.4499969482422,219.18299865722656,221.13299560546875,224.91700744628906,4353039.0,157.09104919433594
2015-01-27,231.61700439453125,220.26699829101562,226.3000030517578,230.68299865722656,5802642.0,161.11825561523438
2015-01-28,236.5330047607422,228.33299255371094,229.61700439453125,235.41700744628906,5719488.0,164.42465209960938
2015-01-29,245.91700744628906,235.85000610351562,237.08299255371094,244.61700439453125,9701247.0,170.8502960205078
2015-01-30,254.41700744628906,243.66700744628906,245.83299255371094,249.61700439453125,7377372.0,174.34249877929688
2015-02-02,255.76699829101562,245.11700439453125,248.66700744628906,249.5500030517578,5076798.0,174.2957305908203
2015-02-03,252.13299560546875,241.4499969482422,249.66700744628906,242.4669952392578,4893417.0,169.34864807128906
2015-02-04,245.33299255371094,238.75,241.66700744628906,240.33299255371094,5480157.0,167.85818481445312
2015-02-05,257.6000061035156,241.0,241.56700134277344,250.0,9326904.0,174.61001586914062
2015-02-06,249.66700744628906,242.26699829101562,245.33299255371094,243.64999389648438,4651986.0,170.17489624023438
2015-02-09,242.0,235.51699829101562,240.33299255371094,237.26699829101562,4103676.0,165.71676635742188
2015-02-10,238.5330047607422,229.66700744628906,235.0,232.76699829101562,7341765.0,162.5738067626953
2015-02-11,238.76699829101562,231.48300170898438,234.13299560546875,237.63299560546875,2413551.0,165.972412109375
2015-02-12,240.66700744628906,233.68299865722656,239.18299865722656,235.2830047607422,2138277.0,164.33106994628906
2015-02-13,244.56700134277344,231.0,235.26699829101562,241.63299560546875,11002557.0,168.76617431640625
2015-02-16,252.41700744628906,240.33299255371094,243.9669952392578,241.9499969482422,5993670.0,168.98757934570312
2015-02-18,245.0,240.33299255371094,242.5,243.2169952392578,2063703.0,169.87249755859375
2015-02-19,249.16700744628906,243.93299865722656,244.66700744628906,247.39999389648438,3872217.0,172.7940673828125
2015-02-20,248.60000610351562,246.0,247.16700744628906,247.26699829101562,2197665.0,172.70118713378906
2015-02-23,251.33299255371094,244.85000610351562,248.33299255371094,246.5500030517578,2215317.0,172.2003936767578
2015-02-24,253.2830047607422,247.3000030517578,247.66700744628906,252.43299865722656,3692292.0,176.309326171875
2015-02-25,257.3500061035156,249.0,252.66700744628906,250.61700439453125,4797027.0,175.04095458984375
2015-02-26,252.89999389648438,247.2169952392578,250.61700439453125,248.60000610351562,4305909.0,173.63218688964844
2015-02-27,249.9499969482422,243.43299865722656,249.66700744628906,248.08299255371094,2570790.0,173.27108764648438
2015-03-02,262.0,252.6999969482422,253.3000030517578,259.8330078125,9279279.0,181.47776794433594
2015-03-03,262.1669921875,256.0669860839844,259.8330078125,260.2669982910156,4721247.0,181.7808837890625
2015-03-04,263.2669982910156,254.58299255371094,261.1669921875,256.8330078125,5388672.0,179.3824462890625
2015-03-05,260.29998779296875,256.0,256.6669921875,258.7829895019531,3872703.0,180.744384765625
2015-03-09,260.2669982910156,251.4669952392578,258.3500061035156,254.66700744628906,5345868.0,177.86964416503906
2015-03-10,259.20001220703125,253.88299560546875,256.2669982910156,254.73300170898438,4398930.0,177.9157257080078
2015-03-11,257.2669982910156,249.0500030517578,254.73300170898438,250.2830047607422,1799139.0,174.80767822265625
2015-03-12,252.85000610351562,249.31700134277344,250.7830047607422,249.83299255371094,1985970.0,174.49337768554688
2015-03-13,251.63299560546875,242.35000610351562,251.3000030517578,243.8000030517578,2610954.0,170.27967834472656
2015-03-16,248.33299255371094,244.43299865722656,246.66700744628906,245.5500030517578,1428183.0,171.501953125
2015-03-17,252.0,246.5500030517578,247.66700744628906,250.2169952392578,3164808.0,174.7615509033203
2015-03-18,260.6669921875,248.33299255371094,249.8000030517578,257.4830017089844,4262286.0,179.83642578125
2015-03-19,259.9670104980469,249.68299865722656,259.0,251.13299560546875,2258823.0,175.4013214111328
2015-03-20,251.13299560546875,240.93299865722656,251.13299560546875,242.35000610351562,2894823.0,169.2669677734375
2015-03-23,245.33299255371094,237.6999969482422,242.66700744628906,238.4669952392578,2133555.0,166.55491638183594
2015-03-24,248.16700744628906,239.2169952392578,240.0,246.93299865722656,6212598.0,172.46788024902344
2015-03-25,252.01699829101562,243.98300170898438,246.66700744628906,249.56700134277344,4308264.0,174.30758666992188
2015-03-26,258.04998779296875,246.66700744628906,247.63299560546875,254.10000610351562,8218611.0,177.47361755371094
2015-03-27,256.9169921875,247.5,251.66700744628906,249.86700439453125,5270070.0,174.51712036132812
2015-03-30,258.3169860839844,250.36700439453125,251.0,256.4330139160156,3601923.0,179.10308837890625
2015-03-31,271.9670104980469,256.4330139160156,256.6669921875,270.2669982910156,7863876.0,188.7653045654297
2015-04-01,272.6669921875,265.5,270.3169860839844,268.0669860839844,3197907.0,187.2287139892578
2015-04-06,271.9169921875,266.6669921875,269.0,267.36700439453125,2557986.0,186.7398223876953
2015-04-07,268.6669921875,263.6669921875,268.6669921875,265.2330017089844,2669409.0,185.24932861328125
2015-04-08,277.3330078125,263.5830078125,264.3999938964844,273.2170104980469,6950112.0,190.82568359375
2015-04-09,278.3330078125,269.6669921875,276.0,270.61700439453125,3125850.0,189.00975036621094
2015-04-10,276.5329895019531,269.2669982910156,271.6000061035156,273.3500061035156,4049259.0,190.91859436035156
2015-04-13,276.29998779296875,270.6669921875,272.54998779296875,272.79998779296875,2913024.0,190.53443908691406
2015-04-15,274.5329895019531,265.29998779296875,271.38299560546875,267.4670104980469,3534051.0,186.80967712402344
2015-04-16,268.9330139160156,263.8330078125,267.0,266.9670104980469,4000884.0,186.46043395996094
2015-04-17,271.6000061035156,264.54998779296875,266.6669921875,265.95001220703125,3283842.0,185.75013732910156
2015-04-20,270.95001220703125,265.0,268.3330078125,267.8330078125,3900540.0,187.06529235839844
2015-04-21,272.86700439453125,264.86700439453125,269.3330078125,266.38299560546875,4552551.0,186.0525360107422
2015-04-22,271.8500061035156,267.3330078125,267.86700439453125,268.3500061035156,5777100.0,187.4263916015625
2015-04-23,271.54998779296875,266.3330078125,270.6669921875,267.5169982910156,2554953.0,186.84458923339844
2015-04-24,268.25,258.2829895019531,268.25,260.1669921875,2070042.0,181.71102905273438
2015-04-27,260.6669921875,240.13299560546875,260.4670104980469,244.10000610351562,3726999.0,170.48922729492188
2015-04-28,258.3330078125,244.66700744628906,245.66700744628906,255.0500030517578,5449386.0,178.1371307373047
2015-04-29,255.0,249.08299255371094,254.4669952392578,251.98300170898438,3039774.0,175.99502563476562
2015-04-30,261.04998779296875,250.51699829101562,252.01699829101562,254.91700744628906,6119808.0,178.04425048828125
2015-05-04,264.13299560546875,254.66700744628906,258.3330078125,261.2330017089844,3123648.0,182.45558166503906
2015-05-05,262.38299560546875,256.0,261.6669921875,259.1000061035156,2834703.0,180.96580505371094
2015-05-06,257.0,246.23300170898438,256.7669982910156,249.39999389648438,4524528.0,174.19093322753906
2015-05-07,252.16700744628906,240.11700439453125,246.75,243.31700134277344,3917526.0,169.9423370361328
2015-05-08,252.7830047607422,245.76699829101562,248.3000030517578,249.35000610351562,3330630.0,174.15602111816406
2015-05-11,251.33299255371094,248.33299255371094,250.93299865722656,250.26699829101562,2298018.0,174.79649353027344
2015-05-12,250.66700744628906,241.0,250.5,241.9669952392578,3281094.0,168.9994354248047
2015-05-13,246.08299255371094,234.5330047607422,243.3000030517578,245.2830047607422,2854989.0,171.3154754638672
2015-05-14,253.2169952392578,243.33299255371094,245.83299255371094,252.23300170898438,4322370.0,176.16961669921875
2015-05-15,256.63299560546875,252.66700744628906,253.26699829101562,255.68299865722656,2856780.0,178.57923889160156
2015-05-18,265.0,257.4330139160156,259.8999938964844,264.2669982910156,4789755.0,184.57464599609375
2015-05-19,265.4169921875,258.86700439453125,263.29998779296875,261.4330139160156,2041260.0,182.59527587890625
2015-05-20,265.3330078125,261.2330017089844,263.3330078125,262.3169860839844,1652478.0,183.2126922607422
2015-05-21,263.0,257.86700439453125,263.0,258.9830017089844,1743774.0,180.88409423828125
2015-05-22,261.6669921875,256.7669982910156,258.3330078125,260.7669982910156,1690455.0,182.13009643554688
2015-05-25,268.6669921875,261.0,261.3330078125,263.9330139160156,2958984.0,184.3413848876953
2015-05-26,265.6000061035156,258.3330078125,264.36700439453125,260.5830078125,1504953.0,182.0015869140625
2015-05-27,267.2829895019531,258.5669860839844,260.9670104980469,265.63299560546875,2502009.0,185.5287322998047
2015-05-28,274.61700439453125,265.1669921875,266.5329895019531,272.5669860839844,8786592.0,190.37168884277344
2015-05-29,285.0,275.36700439453125,275.36700439453125,283.38299560546875,7027935.0,197.9260711669922
2015-06-01,290.4670104980469,279.7330017089844,283.70001220703125,286.9169921875,3944481.0,200.39431762695312
2015-06-02,289.6499938964844,281.36700439453125,287.5830078125,282.25,3346599.0,197.1347198486328
2015-06-03,283.63299560546875,277.5669860839844,282.3999938964844,279.7330017089844,3121215.0,195.37672424316406
2015-06-04,289.7829895019531,279.5,281.61700439453125,288.8999938964844,4538343.0,201.77932739257812
2015-06-05,292.11700439453125,284.6669921875,289.0,285.2330017089844,3252519.0,199.21815490722656
2015-06-08,286.63299560546875,279.9830017089844,285.5,281.0169982910156,2839365.0,196.27352905273438
2015-06-09,284.70001220703125,278.9670104980469,279.3330078125,283.13299560546875,3359592.0,197.75140380859375
2015-06-10,285.13299560546875,280.63299560546875,282.70001220703125,281.29998779296875,3107316.0,196.47119140625
2015-06-11,287.3330078125,279.5,283.1669921875,280.79998779296875,3615333.0,196.12196350097656
2015-06-12,284.75,276.75,280.79998779296875,279.1669921875,3298203.0,194.98141479492188
2015-06-15,281.95001220703125,277.1000061035156,279.3330078125,277.8330078125,2492661.0,194.0497283935547
2015-06-16,283.2669982910156,269.5,278.0,273.5,6869766.0,191.02333068847656
2015-06-17,273.9330139160156,267.6669921875,273.3330078125,270.1499938964844,4079481.0,188.68356323242188
2015-06-18,279.0669860839844,271.70001220703125,272.8330078125,277.9330139160156,4167459.0,194.1195526123047
2015-06-19,282.3169860839844,276.1499938964844,279.6669921875,278.54998779296875,5313864.0,194.55043029785156
2015-06-22,283.7330017089844,279.70001220703125,280.9670104980469,282.04998779296875,4446546.0,196.9949951171875
2015-06-23,288.3330078125,282.04998779296875,284.0,286.95001220703125,3533619.0,200.41737365722656
2015-06-24,289.6499938964844,281.6669921875,287.3330078125,282.79998779296875,4062336.0,197.51881408691406
2015-06-25,288.88299560546875,282.7669982910156,282.79998779296875,286.11700439453125,4485606.0,199.83558654785156
2015-06-26,291.0,285.3500061035156,285.9830017089844,287.3500061035156,3163683.0,200.69676208496094
2015-06-29,293.95001220703125,284.3330078125,284.63299560546875,290.61700439453125,5032662.0,202.97853088378906
2015-06-30,294.6499938964844,290.8330078125,293.5,293.11700439453125,6110583.0,204.72467041015625
2015-07-01,298.7170104980469,293.6669921875,295.0,295.9830017089844,5283600.0,206.7263641357422
2015-07-02,302.5830078125,297.5,297.5,300.0,5681190.0,209.53199768066406
2015-07-03,304.9330139160156,298.8500061035156,301.3330078125,300.95001220703125,4821219.0,210.19554138183594
2015-07-06,311.8330078125,301.0,301.0,310.2829895019531,7445400.0,216.7140655517578
2015-07-07,314.4169921875,309.0669860839844,312.6669921875,310.7829895019531,5154339.0,217.06329345703125
2015-07-08,317.54998779296875,302.9670104980469,310.75,305.36700439453125,10523988.0,213.28054809570312
2015-07-09,305.5830078125,287.75,304.1830139160156,288.88299560546875,11364651.0,201.76744079589844
2015-07-10,295.3169860839844,287.7829895019531,288.3330078125,293.9169921875,6771186.0,205.28341674804688
2015-07-13,304.63299560546875,293.3330078125,295.0169982910156,303.1000061035156,5728965.0,211.69717407226562
2015-07-14,310.9330139160156,303.25,304.88299560546875,308.9830017089844,6189744.0,215.8061065673828
