Date,High,Low,Open,Close,Volume,Adj Close
2015-01-01,1004.5999755859375,994.6669921875,995.8670043945312,1001.969970703125,674298.0,907.746337890625
2015-01-02,1026.0,1001.0,1001.0,1023.0999755859375,1936584.0,926.8892211914062
2015-01-05,1047.3299560546875,1030.22998046875,1030.22998046875,1037.3299560546875,2176527.0,939.7810668945312
2015-01-06,1029.8299560546875,997.3670043945312,1027.3299560546875,1002.72998046875,3048025.0,908.434814453125
2015-01-07,1006.6699829101562,990.3670043945312,999.1669921875,1000.3300170898438,2063635.0,906.260498046875
2015-01-08,1015.6699829101562,1002.77001953125,1013.0,1006.7000122070312,1455954.0,912.031494140625
2015-01-09,1016.0,992.0,1014.6699829101562,1000.1699829101562,1735729.0,906.1156005859375
2015-01-12,1024.6700439453125,996.7329711914062,1002.5999755859375,1022.7999877929688,1535320.0,926.617431640625
2015-01-13,1031.4300537109375,1010.7999877929688,1029.969970703125,1013.0,1318348.0,917.739013671875
2015-01-14,1022.72998046875,1000.0,1015.0,1012.0,1476891.0,916.8331909179688
2015-01-15,1057.469970703125,1023.6699829101562,1030.0,1049.1300048828125,3419091.0,950.471435546875
2015-01-16,1074.6700439453125,1040.0,1055.0,1061.1700439453125,4195027.0,961.379150390625
2015-01-19,1082.0,1067.9300537109375,1068.6700439453125,1076.5699462890625,2087947.0,975.3310546875
2015-01-20,1089.3299560546875,1067.3299560546875,1081.27001953125,1086.3699951171875,2088778.0,984.2095336914062
2015-01-21,1112.1300048828125,1087.1700439453125,1089.199951171875,1103.030029296875,3705237.0,999.3028564453125
2015-01-22,1112.6700439453125,1102.22998046875,1104.0,1108.8699951171875,1811173.0,1004.5935668945312
2015-01-23,1143.969970703125,1116.6700439453125,1116.6700439453125,1140.8699951171875,4374211.0,1033.5843505859375
2015-01-27,1166.6700439453125,1145.3299560546875,1146.6700439453125,1161.3299560546875,3390609.0,1052.120361328125
2015-01-28,1160.3299560546875,1123.3299560546875,1156.800048828125,1132.22998046875,3463524.0,1025.7568359375
2015-01-29,1155.800048828125,1125.5,1128.22998046875,1149.27001953125,3460012.0,1041.1944580078125
2015-01-30,1160.530029296875,1122.22998046875,1152.4000244140625,1133.699951171875,2282494.0,1027.0885009765625
2015-02-02,1159.9000244140625,1130.6700439453125,1130.6700439453125,1156.72998046875,2125707.0,1047.952880859375
2015-02-03,1166.5999755859375,1138.22998046875,1161.3299560546875,1148.3299560546875,2930722.0,1040.3428955078125
2015-02-04,1154.800048828125,1121.5999755859375,1153.030029296875,1125.5999755859375,1846012.0,1019.750244140625
2015-02-05,1137.3299560546875,1116.0699462890625,1127.300048828125,1121.5999755859375,2015947.0,1016.1264038085938
2015-02-06,1129.3299560546875,1108.6700439453125,1121.3299560546875,1122.3699951171875,2210620.0,1016.8240966796875
2015-02-09,1112.6700439453125,1033.3299560546875,1108.8699951171875,1048.300048828125,5339823.0,949.7196044921875
2015-02-10,1074.0,1021.4299926757812,1030.0699462890625,1047.800048828125,10472047.0,949.2665405273438
2015-02-11,1082.469970703125,1055.800048828125,1058.0,1075.1300048828125,4675647.0,974.0265502929688
2015-02-12,1106.0,1070.1300048828125,1078.6700439453125,1100.030029296875,3162283.0,996.5850830078125
2015-02-13,1116.0,1100.0,1106.6700439453125,1108.0999755859375,2363568.0,1003.89599609375
2015-02-16,1118.6700439453125,1093.4000244140625,1110.0,1098.969970703125,1676532.0,995.6246337890625
2015-02-18,1116.5999755859375,1102.6700439453125,1103.199951171875,1108.9000244140625,2187792.0,1004.6207275390625
2015-02-19,1140.0,1108.27001953125,1112.530029296875,1132.3699951171875,2808871.0,1025.8836669921875
2015-02-20,1143.199951171875,1114.3299560546875,1133.3299560546875,1118.4000244140625,5372566.0,1013.2274169921875
2015-02-23,1141.27001953125,1119.5699462890625,1124.300048828125,1124.6700439453125,3558913.0,1018.9077758789062
2015-02-24,1149.6700439453125,1126.699951171875,1127.6300048828125,1147.4000244140625,3186507.0,1039.500244140625
2015-02-25,1156.530029296875,1124.0,1150.0,1131.9300537109375,2760175.0,1025.485107421875
2015-02-26,1133.8299560546875,1113.3299560546875,1132.6700439453125,1118.699951171875,2867676.0,1013.4992065429688
2015-02-27,1176.6700439453125,1133.3299560546875,1135.199951171875,1172.6300048828125,6404554.0,1062.3577880859375
2015-03-02,1233.3299560546875,1188.0,1188.0,1230.72998046875,7276993.0,1114.994140625
2015-03-03,1239.3299560546875,1218.72998046875,1233.3299560546875,1234.4300537109375,3566704.0,1118.3460693359375
2015-03-04,1262.530029296875,1211.3299560546875,1246.6700439453125,1225.27001953125,4956996.0,1110.0474853515625
2015-03-05,1230.969970703125,1196.6700439453125,1228.1700439453125,1217.3699951171875,2831550.0,1102.890380859375
2015-03-09,1214.4000244140625,1170.0,1211.469970703125,1174.8699951171875,2366515.0,1064.3870849609375
2015-03-10,1193.0699462890625,1149.3699951171875,1179.3299560546875,1168.300048828125,2668429.0,1058.4349365234375
2015-03-11,1177.0,1154.800048828125,1176.5699462890625,1159.800048828125,2817523.0,1050.734130859375
2015-03-12,1176.6700439453125,1160.0999755859375,1166.6700439453125,1164.9300537109375,2488366.0,1055.3818359375
2015-03-13,1179.5699462890625,1122.1300048828125,1177.530029296875,1128.0999755859375,3480124.0,1022.01513671875
2015-03-16,1139.9300537109375,1114.199951171875,1132.0,1119.8699951171875,1994878.0,1014.5590209960938
2015-03-17,1148.6700439453125,1122.1300048828125,1130.6700439453125,1143.77001953125,2178091.0,1036.2115478515625
2015-03-18,1151.6700439453125,1128.469970703125,1150.030029296875,1132.699951171875,1931079.0,1026.1826171875
2015-03-19,1159.300048828125,1113.3299560546875,1147.3699951171875,1121.5999755859375,3146062.0,1016.1264038085938
2015-03-20,1131.6300048828125,1102.030029296875,1122.1300048828125,1113.5699462890625,2528511.0,1008.8516235351562
2015-03-23,1126.6700439453125,1108.6700439453125,1121.530029296875,1115.22998046875,1682382.0,1010.3554077148438
2015-03-24,1125.8699951171875,1104.0,1115.699951171875,1114.77001953125,2093748.0,1009.9385986328125
2015-03-25,1117.9000244140625,1084.22998046875,1115.3299560546875,1088.5,2524261.0,986.13916015625
2015-03-26,1110.0,1075.6300048828125,1081.3299560546875,1089.6300048828125,5232288.0,987.1629028320312
2015-03-27,1123.72998046875,1094.6700439453125,1100.0699462890625,1118.5,4774842.0,1013.31787109375
2015-03-30,1156.0,1122.3299560546875,1126.6700439453125,1152.5,3359008.0,1044.1207275390625
2015-03-31,1164.6700439453125,1140.8299560546875,1156.699951171875,1146.4300537109375,2813583.0,1038.6214599609375
2015-04-01,1159.4000244140625,1145.3299560546875,1147.77001953125,1156.1700439453125,1500330.0,1047.4456787109375
2015-04-06,1176.199951171875,1148.1300048828125,1157.699951171875,1171.9300537109375,2732079.0,1061.723388671875
2015-04-07,1188.469970703125,1165.5,1180.1700439453125,1179.800048828125,2142483.0,1068.8533935546875
2015-04-08,1191.5,1174.1300048828125,1183.27001953125,1186.300048828125,2066943.0,1074.7421875
2015-04-09,1192.0,1170.4000244140625,1190.0,1180.530029296875,1702879.0,1069.5147705078125
2015-04-10,1185.3299560546875,1166.6700439453125,1180.0,1176.0,1415592.0,1065.41064453125
2015-04-13,1204.6700439453125,1180.8299560546875,1186.8299560546875,1202.3299560546875,2358313.0,1089.2645263671875
2015-04-15,1213.300048828125,1178.5999755859375,1202.6700439453125,1191.77001953125,2280493.0,1079.6978759765625
2015-04-16,1192.0,1160.0,1192.0,1169.530029296875,2251882.0,1059.54931640625
2015-04-17,1177.5999755859375,1153.4000244140625,1173.4000244140625,1159.8299560546875,1497997.0,1050.7613525390625
2015-04-20,1161.27001953125,1112.6700439453125,1161.27001953125,1132.300048828125,2375331.0,1025.8203125
2015-04-21,1146.9300537109375,1120.0,1132.0,1125.8299560546875,2067291.0,1019.95849609375
2015-04-22,1168.0,1123.8299560546875,1129.8699951171875,1163.72998046875,2776149.0,1054.294677734375
2015-04-23,1174.9300537109375,1142.030029296875,1170.0,1149.4000244140625,2547232.0,1041.3123779296875
2015-04-24,1150.530029296875,1113.3299560546875,1148.0,1119.0699462890625,2187252.0,1013.83447265625
2015-04-27,1130.5699462890625,1105.0,1119.969970703125,1111.800048828125,2775021.0,1007.248046875
2015-04-28,1123.0,1090.6700439453125,1123.0,1110.300048828125,3310885.0,1005.88916015625
2015-04-29,1114.8299560546875,1097.3299560546875,1107.72998046875,1103.5,2125135.0,999.7285766601562
2015-04-30,1104.469970703125,1083.72998046875,1103.8699951171875,1087.530029296875,3737527.0,985.260498046875
2015-05-04,1100.300048828125,1078.72998046875,1093.8299560546875,1086.199951171875,2455548.0,984.0553588867188
2015-05-05,1110.0,1084.5,1090.0,1094.9300537109375,2135422.0,991.9645385742188
2015-05-06,1095.9300537109375,1038.800048828125,1095.0,1043.0999755859375,4843735.0,945.0084838867188
2015-05-07,1056.6700439453125,1029.0699462890625,1040.0,1045.9300537109375,3978019.0,947.5723876953125
2015-05-08,1076.6700439453125,1054.3699951171875,1059.3299560546875,1067.5,3842286.0,967.1139526367188
2015-05-11,1088.0,1071.8299560546875,1074.199951171875,1076.8699951171875,3087799.0,975.602783203125
2015-05-12,1076.5999755859375,1036.6700439453125,1076.5999755859375,1039.5999755859375,3287785.0,941.8375854492188
2015-05-13,1063.3299560546875,1040.530029296875,1046.699951171875,1059.800048828125,2439559.0,960.1381225585938
2015-05-14,1061.27001953125,1046.9300537109375,1057.4300537109375,1051.22998046875,1777146.0,952.3738403320312
2015-05-15,1068.0,1050.3299560546875,1057.9000244140625,1061.300048828125,2762061.0,961.4970703125
2015-05-18,1077.530029296875,1059.3299560546875,1064.9300537109375,1074.9000244140625,1792155.0,973.8180541992188
2015-05-19,1090.0,1072.6700439453125,1076.6300048828125,1080.469970703125,2281797.0,978.8641967773438
2015-05-20,1090.300048828125,1072.0,1085.300048828125,1075.030029296875,1442643.0,973.9358520507812
2015-05-21,1094.0,1072.9000244140625,1080.0,1092.199951171875,2451279.0,989.4912719726562
2015-05-22,1108.0,1088.530029296875,1093.3299560546875,1102.300048828125,2647665.0,998.6412963867188
2015-05-25,1099.8699951171875,1083.3299560546875,1099.8699951171875,1086.8299560546875,1397434.0,984.626220703125
2015-05-26,1091.1300048828125,1072.3299560546875,1091.1300048828125,1078.9300537109375,2059530.0,977.4691162109375
2015-05-27,1097.27001953125,1072.8299560546875,1080.0,1090.27001953125,1575588.0,987.742919921875
2015-05-28,1093.9000244140625,1070.0,1091.4000244140625,1084.5,2633245.0,982.5152587890625
2015-05-29,1113.1700439453125,1083.800048828125,1087.0,1102.969970703125,4191568.0,999.2484130859375
2015-06-01,1139.3299560546875,1095.3299560546875,1116.0,1137.030029296875,5386807.0,1030.10546875
2015-06-02,1145.199951171875,1111.3299560546875,1140.6700439453125,1115.699951171875,4373604.0,1010.7811889648438
2015-06-03,1125.030029296875,1096.0,1116.6700439453125,1102.4300537109375,3209997.0,998.7592163085938
2015-06-04,1120.0,1097.030029296875,1105.3299560546875,1108.300048828125,1967170.0,1004.0772705078125
2015-06-05,1136.0,1105.8299560546875,1106.6700439453125,1122.4000244140625,2404830.0,1016.8511962890625
2015-06-08,1137.3299560546875,1114.0699462890625,1122.469970703125,1119.1700439453125,2129532.0,1013.925048828125
2015-06-09,1123.8699951171875,1104.0,1117.300048828125,1111.27001953125,1416730.0,1006.7680053710938
2015-06-10,1145.27001953125,1113.3299560546875,1114.0,1137.3699951171875,2389308.0,1030.41357421875
2015-06-11,1149.6300048828125,1113.5,1143.27001953125,1117.4300537109375,2981295.0,1012.3487548828125
2015-06-12,1122.1300048828125,1100.0,1116.4000244140625,1104.969970703125,1835109.0,1001.0603637695312
2015-06-15,1129.5999755859375,1101.3299560546875,1110.1300048828125,1112.27001953125,1700772.0,1007.6738891601562
2015-06-16,1123.3299560546875,1103.9000244140625,1113.3299560546875,1118.27001953125,2043630.0,1013.1095581054688
2015-06-17,1148.3299560546875,1117.3299560546875,1124.0,1140.5699462890625,3984108.0,1033.3126220703125
2015-06-18,1153.0,1139.1700439453125,1143.3299560546875,1144.77001953125,2842159.0,1037.1175537109375
2015-06-19,1161.4000244140625,1138.1700439453125,1150.0,1144.0699462890625,2126232.0,1036.4832763671875
2015-06-22,1159.3299560546875,1144.3699951171875,1150.0,1155.0,1613481.0,1046.3856201171875
2015-06-23,1181.3299560546875,1158.3299560546875,1160.6700439453125,1177.699951171875,2350728.0,1066.950927734375
2015-06-24,1183.1300048828125,1163.3299560546875,1178.6700439453125,1168.8299560546875,1816593.0,1058.9150390625
2015-06-25,1211.3299560546875,1160.0699462890625,1160.0699462890625,1206.5,4201746.0,1093.0426025390625
2015-06-26,1202.6700439453125,1183.3299560546875,1202.4000244140625,1187.1300048828125,1818054.0,1075.4940185546875
2015-06-29,1196.6700439453125,1146.0,1164.6700439453125,1193.699951171875,3110302.0,1081.4462890625
2015-06-30,1205.9300537109375,1178.6700439453125,1190.4000244140625,1188.530029296875,3076677.0,1076.762451171875
2015-07-01,1212.6700439453125,1188.6300048828125,1188.6300048828125,1207.800048828125,2471292.0,1094.2203369140625
2015-07-02,1212.0,1194.6700439453125,1208.0,1200.22998046875,1335757.0,1087.3621826171875
2015-07-03,1216.6700439453125,1195.0,1200.0,1204.8699951171875,1830951.0,1091.56591796875
